CustomerID;DateOfBirth;Gender;CreditScore;ScoreDate;CreditSource;CreditUtilization;RiskScore;RiskCategory
C1677;1993-05-15;Female;730;2023-08-06;Equifax;32.78;11.79;High
C1677;1993-05-15;Female;730;2023-08-06;Equifax;32.78;25.18;Low
C1678;1968-07-30;Male;813;2023-07-26;Experian;42.91;36.63;Low
C1678;1968-07-30;Male;813;2023-07-26;Experian;42.91;59.88;Medium
C1679;1964-06-03;Female;453;2023-12-18;TransUnion;1.48;10.31;Low
C1679;1964-06-03;Female;453;2023-12-18;TransUnion;1.48;12.14;High
C1680;1972-09-30;Female;376;2023-08-23;TransUnion;3.60;7.85;High
C1680;1972-09-30;Female;376;2023-08-23;TransUnion;3.60;82.23;High
C1681;1984-05-31;Male;752;2023-12-27;Equifax;35.93;49.79;Low
C1681;1984-05-31;Male;752;2023-12-27;Equifax;35.93;50.44;Low
C1682;1980-12-23;Male;619;2023-09-13;TransUnion;63.19;14.87;Low
C1682;1980-12-23;Male;619;2023-09-13;TransUnion;63.19;71.15;High
C1683;1993-07-05;Male;426;2023-01-16;Equifax;43.05;47.80;High
C1683;1993-07-05;Male;426;2023-01-16;Equifax;43.05;28.13;Low
C1684;1993-09-09;Female;756;2023-09-17;Experian;19.54;3.23;Medium
C1684;1993-09-09;Female;756;2023-09-17;Experian;19.54;48.62;Medium
C1685;1998-02-23;Female;781;2023-09-20;TransUnion;64.15;29.85;Medium
C1685;1998-02-23;Female;781;2023-09-20;TransUnion;64.15;67.43;Medium
C1686;1966-08-21;Male;653;2023-01-25;Equifax;79.15;7.67;Low
C1686;1966-08-21;Male;653;2023-01-25;Equifax;79.15;75.66;High
C1687;2008-07-30;Male;381;2023-02-05;Experian;83.06;47.10;High
C1687;2008-07-30;Male;381;2023-02-05;Experian;83.06;92.91;Medium
C1688;1998-06-12;Female;568;2023-08-31;TransUnion;28.05;25.30;Low
C1688;1998-06-12;Female;568;2023-08-31;TransUnion;28.05;25.56;Low
C1689;1971-10-27;Female;837;2023-12-11;TransUnion;12.41;51.91;High
C1689;1971-10-27;Female;837;2023-12-11;TransUnion;12.41;36.56;Low
C1690;1977-03-04;Female;469;2023-02-13;TransUnion;4.39;34.35;High
C1690;1977-03-04;Female;469;2023-02-13;TransUnion;4.39;69.50;Medium
C1691;1974-03-21;Male;409;2023-11-04;Equifax;51.73;61.25;Medium
C1691;1974-03-21;Male;409;2023-11-04;Equifax;51.73;58.59;High
C1692;1976-10-03;Female;306;2023-05-03;Equifax;16.72;72.59;Low
C1692;1976-10-03;Female;306;2023-05-03;Equifax;16.72;10.84;Medium
C1693;1985-09-12;Female;308;2023-07-09;Equifax;16.04;53.62;Low
C1693;1985-09-12;Female;308;2023-07-09;Equifax;16.04;85.33;Medium
C1694;1975-08-26;Female;438;2023-09-21;TransUnion;8.05;29.38;Medium
C1694;1975-08-26;Female;438;2023-09-21;TransUnion;8.05;33.65;High
C1695;1970-07-02;Female;793;2023-03-19;Equifax;22.75;2.96;High
C1695;1970-07-02;Female;793;2023-03-19;Equifax;22.75;88.38;Low
C1696;1994-03-28;Male;370;2023-11-18;Experian;42.34;43.80;Low
C1696;1994-03-28;Male;370;2023-11-18;Experian;42.34;62.06;High
C1697;2006-04-18;Female;456;2023-01-03;Experian;79.19;78.18;Medium
C1697;2006-04-18;Female;456;2023-01-03;Experian;79.19;24.33;High
C1698;2001-03-31;Male;774;2023-08-31;TransUnion;64.14;63.68;Low
C1698;2001-03-31;Male;774;2023-08-31;TransUnion;64.14;78.76;Low
C1699;1983-10-14;Male;486;2023-07-23;TransUnion;15.02;90.17;High
C1699;1983-10-14;Male;486;2023-07-23;TransUnion;15.02;37.41;Low
C1700;1982-07-12;Male;593;2023-02-27;Experian;46.35;73.14;Medium
C1700;1982-07-12;Male;593;2023-02-27;Experian;46.35;86.99;Low
C1701;1970-04-02;Female;840;2023-05-10;TransUnion;11.14;24.43;High
C1701;1970-04-02;Female;840;2023-05-10;TransUnion;11.14;41.08;High
C1702;2007-09-09;Male;357;2023-02-25;Equifax;68.26;11.36;Medium
C1702;2007-09-09;Male;357;2023-02-25;Equifax;68.26;5.46;Low
C1703;1993-12-11;Male;556;2023-01-18;TransUnion;8.87;77.58;Low
C1703;1993-12-11;Male;556;2023-01-18;TransUnion;8.87;99.86;Medium
C1704;1964-04-25;Male;821;2023-06-08;Experian;32.30;81.97;Low
C1704;1964-04-25;Male;821;2023-06-08;Experian;32.30;58.95;High
C1705;1991-01-01;Male;739;2023-11-30;Experian;11.48;21.45;Low
C1705;1991-01-01;Male;739;2023-11-30;Experian;11.48;61.71;Low
C1706;1969-02-12;Male;364;2023-03-15;Equifax;60.50;24.32;Medium
C1706;1969-02-12;Male;364;2023-03-15;Equifax;60.50;23.12;Low
C1707;1961-12-30;Male;518;2023-12-18;Equifax;22.92;66.26;Medium
C1707;1961-12-30;Male;518;2023-12-18;Equifax;22.92;83.63;Low
C1708;1983-02-16;Female;513;2023-03-03;TransUnion;82.45;44.59;Low
C1708;1983-02-16;Female;513;2023-03-03;TransUnion;82.45;65.80;Medium
C1709;2004-02-16;Male;590;2023-11-20;TransUnion;54.13;5.90;Medium
C1709;2004-02-16;Male;590;2023-11-20;TransUnion;54.13;77.82;Low
C1710;1963-07-14;Male;548;2023-06-13;TransUnion;9.35;95.25;Low
C1710;1963-07-14;Male;548;2023-06-13;TransUnion;9.35;21.70;High
C1711;1982-03-17;Female;768;2023-12-10;Experian;83.88;61.04;Medium
C1711;1982-03-17;Female;768;2023-12-10;Experian;83.88;34.60;Medium
C1712;1998-07-01;Male;414;2023-03-31;Equifax;23.10;81.97;High
C1712;1998-07-01;Male;414;2023-03-31;Equifax;23.10;11.63;Low
C1713;1976-03-08;Male;569;2023-09-04;TransUnion;49.11;23.38;Low
C1713;1976-03-08;Male;569;2023-09-04;TransUnion;49.11;82.29;High
C1714;1996-04-10;Female;841;2023-04-12;Equifax;33.24;69.03;Low
C1714;1996-04-10;Female;841;2023-04-12;Equifax;33.24;57.35;High
C1715;1961-01-23;Female;589;2023-07-08;Experian;42.31;57.03;Medium
C1715;1961-01-23;Female;589;2023-07-08;Experian;42.31;0.54;Medium
C1716;1996-05-28;Female;487;2023-04-17;Equifax;29.20;79.72;Low
C1716;1996-05-28;Female;487;2023-04-17;Equifax;29.20;13.73;Medium
C1717;1996-07-16;Female;466;2023-07-14;TransUnion;20.36;59.02;High
C1717;1996-07-16;Female;466;2023-07-14;TransUnion;20.36;63.05;Medium
C1718;1983-10-20;Male;759;2023-06-29;TransUnion;28.72;50.94;High
C1718;1983-10-20;Male;759;2023-06-29;TransUnion;28.72;91.79;Medium
C1719;2001-05-17;Male;695;2023-08-19;Experian;11.59;41.06;High
C1719;2001-05-17;Male;695;2023-08-19;Experian;11.59;81.20;Low
C1720;1999-03-01;Female;647;2023-10-06;TransUnion;30.17;6.26;Medium
C1720;1999-03-01;Female;647;2023-10-06;TransUnion;30.17;20.93;Low
C1721;2004-09-27;Female;796;2023-07-03;TransUnion;48.08;82.19;Medium
C1721;2004-09-27;Female;796;2023-07-03;TransUnion;48.08;92.21;High
C1722;1963-01-21;Male;435;2023-08-17;Equifax;6.36;10.24;Low
C1722;1963-01-21;Male;435;2023-08-17;Equifax;6.36;7.49;High
C1723;1982-02-27;Male;402;2023-09-19;Experian;85.68;99.61;High
C1723;1982-02-27;Male;402;2023-09-19;Experian;85.68;9.49;High
C1724;2007-07-17;Male;686;2023-08-27;Experian;74.09;92.27;High
C1724;2007-07-17;Male;686;2023-08-27;Experian;74.09;56.96;High
C1725;1989-01-05;Female;657;2023-10-09;TransUnion;21.73;92.57;Low
C1725;1989-01-05;Female;657;2023-10-09;TransUnion;21.73;0.33;Low
C1726;2011-11-15;Male;561;2023-08-25;TransUnion;11.54;14.53;Low
C1726;2011-11-15;Male;561;2023-08-25;TransUnion;11.54;88.37;High
C1727;1986-03-22;Female;409;2023-08-11;Equifax;37.92;60.86;Medium
C1727;1986-03-22;Female;409;2023-08-11;Equifax;37.92;62.81;High
C1728;2000-03-09;Female;717;2023-07-10;Equifax;12.03;32.49;Low
C1728;2000-03-09;Female;717;2023-07-10;Equifax;12.03;83.03;Low
C1729;2002-11-06;Male;657;2023-11-03;Experian;65.77;3.03;Medium
C1729;2002-11-06;Male;657;2023-11-03;Experian;65.77;99.00;Low
C1730;2002-12-30;Male;799;2023-05-04;TransUnion;74.96;78.00;High
C1730;2002-12-30;Male;799;2023-05-04;TransUnion;74.96;65.09;Low
C1731;1997-10-12;Male;441;2023-10-15;Experian;42.49;25.48;Medium
C1731;1997-10-12;Male;441;2023-10-15;Experian;42.49;67.46;High
C1732;2014-07-31;Female;773;2023-11-18;TransUnion;43.67;81.13;Low
C1732;2014-07-31;Female;773;2023-11-18;TransUnion;43.67;90.74;High
C1733;1966-03-13;Female;823;2023-04-17;Equifax;15.62;37.79;High
C1733;1966-03-13;Female;823;2023-04-17;Equifax;15.62;2.51;Low
C1734;1967-10-06;Female;321;2023-09-04;Experian;22.33;10.09;High
C1734;1967-10-06;Female;321;2023-09-04;Experian;22.33;72.86;High
C1735;1975-09-23;Male;563;2023-08-24;TransUnion;3.19;8.24;Low
C1735;1975-09-23;Male;563;2023-08-24;TransUnion;3.19;39.54;High
C1736;1968-03-05;Male;737;2023-11-11;TransUnion;5.85;92.22;Low
C1736;1968-03-05;Male;737;2023-11-11;TransUnion;5.85;90.79;High
C1737;1970-07-19;Male;594;2023-06-22;TransUnion;37.24;95.92;Medium
C1737;1970-07-19;Male;594;2023-06-22;TransUnion;37.24;54.93;Medium
C1738;1980-08-23;Male;723;2023-08-07;TransUnion;60.21;4.13;Medium
C1738;1980-08-23;Male;723;2023-08-07;TransUnion;60.21;21.85;Medium
C1739;2012-07-15;Female;445;2023-04-25;TransUnion;86.17;47.82;Low
C1739;2012-07-15;Female;445;2023-04-25;TransUnion;86.17;58.28;Low
C1740;1991-08-05;Female;545;2023-05-12;Equifax;18.83;72.64;Medium
C1740;1991-08-05;Female;545;2023-05-12;Equifax;18.83;13.59;Low
C1741;1973-11-23;Male;671;2023-09-28;TransUnion;18.88;37.62;High
C1741;1973-11-23;Male;671;2023-09-28;TransUnion;18.88;95.96;Medium
C1742;1999-09-06;Female;844;2023-04-24;Equifax;1.73;10.16;Low
C1742;1999-09-06;Female;844;2023-04-24;Equifax;1.73;48.30;High
C1743;1966-10-04;Female;479;2023-07-27;TransUnion;54.65;22.02;Medium
C1743;1966-10-04;Female;479;2023-07-27;TransUnion;54.65;47.92;Medium
C1744;1976-10-13;Male;548;2023-06-07;TransUnion;66.05;87.58;High
C1744;1976-10-13;Male;548;2023-06-07;TransUnion;66.05;29.56;High
C1745;1970-06-24;Male;439;2023-01-22;Equifax;47.71;11.37;Medium
C1745;1970-06-24;Male;439;2023-01-22;Equifax;47.71;71.31;Medium
C1746;1961-09-23;Female;313;2023-07-14;Equifax;33.45;45.15;High
C1746;1961-09-23;Female;313;2023-07-14;Equifax;33.45;6.34;Medium
C1747;1979-09-29;Female;341;2023-04-05;Experian;49.85;81.78;High
C1747;1979-09-29;Female;341;2023-04-05;Experian;49.85;4.72;Medium
C1748;2014-04-23;Male;615;2023-03-16;Experian;79.58;70.88;High
C1748;2014-04-23;Male;615;2023-03-16;Experian;79.58;58.66;Medium
C1749;1993-06-29;Female;588;2023-12-19;Experian;36.27;65.25;High
C1749;1993-06-29;Female;588;2023-12-19;Experian;36.27;62.80;Low
C1750;1968-07-02;Female;428;2023-12-17;Experian;54.95;10.12;Medium
C1750;1968-07-02;Female;428;2023-12-17;Experian;54.95;36.15;Medium
C1751;2009-09-24;Female;718;2023-12-17;Equifax;69.72;30.00;Medium
C1751;2009-09-24;Female;718;2023-12-17;Equifax;69.72;14.25;Low
C1752;1985-05-25;Male;453;2023-01-24;Equifax;22.99;24.33;Medium
C1752;1985-05-25;Male;453;2023-01-24;Equifax;22.99;66.33;Low
C1753;1991-12-23;Female;744;2023-04-10;TransUnion;77.47;21.82;Low
C1753;1991-12-23;Female;744;2023-04-10;TransUnion;77.47;36.60;Low
C1754;1970-10-11;Male;574;2023-11-29;Experian;50.10;54.84;High
C1754;1970-10-11;Male;574;2023-11-29;Experian;50.10;70.87;Medium
C1755;2013-07-06;Male;636;2023-05-20;Experian;20.88;81.07;Medium
C1755;2013-07-06;Male;636;2023-05-20;Experian;20.88;97.89;High
C1756;2007-07-26;Female;815;2023-12-23;Experian;44.21;50.63;Medium
C1756;2007-07-26;Female;815;2023-12-23;Experian;44.21;72.49;Low
C1757;1965-11-21;Female;410;2023-07-14;Experian;63.27;10.04;High
C1757;1965-11-21;Female;410;2023-07-14;Experian;63.27;7.11;Medium
C1758;1968-04-20;Female;484;2023-07-24;TransUnion;30.17;45.85;Low
C1758;1968-04-20;Female;484;2023-07-24;TransUnion;30.17;1.77;High
C1759;1972-06-09;Female;446;2023-04-27;TransUnion;5.17;49.86;Medium
C1759;1972-06-09;Female;446;2023-04-27;TransUnion;5.17;97.11;High
C1760;1964-06-12;Male;783;2023-03-20;Equifax;49.32;31.06;Low
C1760;1964-06-12;Male;783;2023-03-20;Equifax;49.32;41.12;Medium
C1761;1979-11-30;Female;534;2023-06-27;Experian;26.88;43.05;Low
C1761;1979-11-30;Female;534;2023-06-27;Experian;26.88;62.79;High
C1762;2009-04-05;Female;321;2023-04-21;Equifax;5.11;33.60;High
C1762;2009-04-05;Female;321;2023-04-21;Equifax;5.11;84.18;Medium
C1763;1968-03-28;Female;358;2023-05-11;Equifax;24.76;25.82;Medium
C1763;1968-03-28;Female;358;2023-05-11;Equifax;24.76;38.81;High
C1764;2000-11-25;Female;833;2023-01-05;Experian;70.29;31.84;High
C1764;2000-11-25;Female;833;2023-01-05;Experian;70.29;58.76;Low
C1765;1998-01-15;Female;527;2023-09-19;Equifax;54.39;3.90;Medium
C1765;1998-01-15;Female;527;2023-09-19;Equifax;54.39;99.34;Medium
C1766;1982-05-08;Female;833;2023-01-09;Experian;1.27;25.04;Medium
C1766;1982-05-08;Female;833;2023-01-09;Experian;1.27;87.80;Medium
C1767;2009-01-04;Male;530;2023-01-20;Experian;79.72;98.11;Low
C1767;2009-01-04;Male;530;2023-01-20;Experian;79.72;41.79;High
C1768;1992-01-22;Male;521;2023-05-08;Equifax;61.01;72.89;Low
C1768;1992-01-22;Male;521;2023-05-08;Equifax;61.01;72.94;Low
C1769;1996-10-21;Female;714;2023-09-24;Equifax;68.10;85.97;High
C1769;1996-10-21;Female;714;2023-09-24;Equifax;68.10;3.06;High
C1770;2012-11-13;Male;639;2023-10-24;Experian;57.86;8.08;High
C1770;2012-11-13;Male;639;2023-10-24;Experian;57.86;76.40;High
C1771;1965-02-12;Male;611;2023-11-23;TransUnion;19.26;29.28;Medium
C1771;1965-02-12;Male;611;2023-11-23;TransUnion;19.26;25.34;Medium
C1772;1982-06-07;Male;702;2023-01-05;TransUnion;29.10;9.22;High
C1772;1982-06-07;Male;702;2023-01-05;TransUnion;29.10;80.02;Medium
C1773;1973-07-30;Female;850;2023-01-09;Experian;50.19;10.56;Low
C1773;1973-07-30;Female;850;2023-01-09;Experian;50.19;53.05;Low
C1774;2002-08-01;Female;525;2023-05-17;Equifax;9.81;95.27;High
C1774;2002-08-01;Female;525;2023-05-17;Equifax;9.81;84.13;Medium
C1775;1988-04-15;Male;632;2023-09-11;Equifax;18.27;89.01;Medium
C1775;1988-04-15;Male;632;2023-09-11;Equifax;18.27;45.71;Low
C1776;1978-02-25;Female;324;2023-08-12;TransUnion;71.92;84.91;High
C1776;1978-02-25;Female;324;2023-08-12;TransUnion;71.92;48.82;Low
C1777;1991-06-28;Female;418;2023-09-05;TransUnion;60.04;58.88;High
C1777;1991-06-28;Female;418;2023-09-05;TransUnion;60.04;2.44;Low
C1778;1962-11-19;Female;364;2023-08-02;Equifax;9.44;76.81;High
C1778;1962-11-19;Female;364;2023-08-02;Equifax;9.44;17.65;Medium
C1779;1997-09-13;Male;745;2023-09-24;Experian;83.93;22.44;High
C1779;1997-09-13;Male;745;2023-09-24;Experian;83.93;78.79;High
C1780;1996-02-27;Female;844;2023-02-23;TransUnion;33.81;29.65;Low
C1780;1996-02-27;Female;844;2023-02-23;TransUnion;33.81;18.24;High
C1781;1972-10-31;Female;625;2023-10-29;Equifax;30.10;53.13;Medium
C1781;1972-10-31;Female;625;2023-10-29;Equifax;30.10;44.27;High
C1782;2010-06-01;Female;620;2023-11-28;TransUnion;24.51;58.06;Medium
C1782;2010-06-01;Female;620;2023-11-28;TransUnion;24.51;41.16;Low
C1783;1978-03-08;Male;829;2023-12-27;Experian;29.86;10.01;Medium
C1783;1978-03-08;Male;829;2023-12-27;Experian;29.86;97.35;High
C1784;1998-08-21;Male;564;2023-05-29;Equifax;66.00;33.33;Low
C1784;1998-08-21;Male;564;2023-05-29;Equifax;66.00;76.79;High
C1785;1986-08-01;Female;793;2023-04-12;TransUnion;60.98;14.57;Low
C1785;1986-08-01;Female;793;2023-04-12;TransUnion;60.98;95.75;Medium
C1786;2003-02-10;Female;454;2023-05-17;Experian;89.25;92.11;High
C1786;2003-02-10;Female;454;2023-05-17;Experian;89.25;59.82;Medium
C1787;2008-01-24;Female;791;2023-06-26;TransUnion;24.53;75.39;High
C1787;2008-01-24;Female;791;2023-06-26;TransUnion;24.53;0.79;High
C1788;2012-11-08;Male;370;2023-10-27;TransUnion;14.01;47.97;Medium
C1788;2012-11-08;Male;370;2023-10-27;TransUnion;14.01;43.96;Medium
C1789;1988-08-19;Female;633;2023-07-25;TransUnion;26.95;81.49;Medium
C1789;1988-08-19;Female;633;2023-07-25;TransUnion;26.95;16.00;High
C1790;2002-03-05;Male;577;2023-08-15;Equifax;9.42;85.04;Medium
C1790;2002-03-05;Male;577;2023-08-15;Equifax;9.42;32.01;Medium
C1791;1987-05-07;Male;709;2023-05-26;TransUnion;56.89;60.64;Low
C1791;1987-05-07;Male;709;2023-05-26;TransUnion;56.89;71.26;Low
C1792;1968-09-09;Female;775;2023-06-04;Equifax;29.64;87.29;Low
C1792;1968-09-09;Female;775;2023-06-04;Equifax;29.64;4.81;Low
C1793;1971-10-04;Male;349;2023-06-17;Experian;69.35;45.84;Medium
C1793;1971-10-04;Male;349;2023-06-17;Experian;69.35;60.44;Low
C1794;2008-11-12;Female;720;2023-07-03;Experian;54.83;5.53;High
C1794;2008-11-12;Female;720;2023-07-03;Experian;54.83;10.75;Medium
C1795;1992-09-11;Male;507;2023-01-20;Experian;50.16;10.79;Medium
C1795;1992-09-11;Male;507;2023-01-20;Experian;50.16;22.34;Low
C1796;1997-01-01;Male;494;2023-02-05;Equifax;73.99;14.06;Low
C1796;1997-01-01;Male;494;2023-02-05;Equifax;73.99;96.86;Medium
C1797;2011-04-29;Female;764;2023-10-01;Experian;75.71;45.53;Medium
C1797;2011-04-29;Female;764;2023-10-01;Experian;75.71;33.26;Medium
C1798;2000-07-21;Female;604;2023-03-28;Equifax;83.94;81.49;Medium
C1798;2000-07-21;Female;604;2023-03-28;Equifax;83.94;27.42;Medium
C1799;2011-07-26;Male;342;2023-08-03;TransUnion;68.82;21.18;Medium
C1799;2011-07-26;Male;342;2023-08-03;TransUnion;68.82;64.35;High
C1800;1978-09-21;Female;689;2023-03-30;Experian;66.31;94.24;Medium
C1800;1978-09-21;Female;689;2023-03-30;Experian;66.31;7.34;Medium
C1801;2010-09-11;Female;522;2023-10-24;TransUnion;70.57;49.49;High
C1801;2010-09-11;Female;522;2023-10-24;TransUnion;70.57;67.05;Medium
C1802;2005-08-17;Male;514;2023-08-06;TransUnion;23.69;19.60;Medium
C1802;2005-08-17;Male;514;2023-08-06;TransUnion;23.69;61.05;Low
C1803;1996-06-08;Male;788;2023-08-22;Equifax;71.18;48.03;Medium
C1803;1996-06-08;Male;788;2023-08-22;Equifax;71.18;58.04;Medium
C1804;2000-05-16;Male;480;2023-04-08;Equifax;86.58;93.64;High
C1804;2000-05-16;Male;480;2023-04-08;Equifax;86.58;13.76;High
C1805;1961-01-20;Female;714;2023-11-15;Experian;80.88;33.48;Medium
C1805;1961-01-20;Female;714;2023-11-15;Experian;80.88;94.48;Medium
C1806;1994-08-21;Male;402;2023-03-27;Equifax;30.44;7.16;High
C1806;1994-08-21;Male;402;2023-03-27;Equifax;30.44;29.76;Medium
C1807;1964-09-13;Male;778;2023-05-01;Experian;20.72;29.70;High
C1807;1964-09-13;Male;778;2023-05-01;Experian;20.72;69.11;Low
C1808;2003-04-08;Female;310;2023-05-27;TransUnion;51.90;72.64;High
C1808;2003-04-08;Female;310;2023-05-27;TransUnion;51.90;35.17;Medium
C1809;2008-12-30;Female;307;2023-05-02;Equifax;13.99;9.34;Medium
C1809;2008-12-30;Female;307;2023-05-02;Equifax;13.99;47.81;Medium
C1810;1973-09-21;Male;786;2023-12-12;Experian;52.77;74.91;Low
C1810;1973-09-21;Male;786;2023-12-12;Experian;52.77;85.67;Medium
C1811;2008-08-21;Male;672;2023-08-16;Experian;48.52;1.69;Low
C1811;2008-08-21;Male;672;2023-08-16;Experian;48.52;1.37;Medium
C1812;1976-02-10;Male;549;2023-08-24;TransUnion;38.40;96.85;Medium
C1812;1976-02-10;Male;549;2023-08-24;TransUnion;38.40;12.64;Low
C1813;1990-06-08;Male;583;2023-04-17;TransUnion;61.96;65.65;High
C1813;1990-06-08;Male;583;2023-04-17;TransUnion;61.96;11.11;Medium
C1814;1988-06-18;Male;688;2023-06-18;Experian;50.10;10.64;Low
C1814;1988-06-18;Male;688;2023-06-18;Experian;50.10;73.77;High
C1815;1991-09-07;Male;421;2023-06-07;Equifax;15.46;1.48;Medium
C1815;1991-09-07;Male;421;2023-06-07;Equifax;15.46;78.68;Low
C1816;1974-01-06;Female;509;2023-05-22;TransUnion;74.25;6.92;Low
C1816;1974-01-06;Female;509;2023-05-22;TransUnion;74.25;26.75;Medium
C1817;2006-10-25;Male;703;2023-03-08;TransUnion;4.33;29.56;Medium
C1817;2006-10-25;Male;703;2023-03-08;TransUnion;4.33;99.66;High
C1818;1986-09-20;Male;345;2023-04-09;Experian;60.29;50.71;Medium
C1818;1986-09-20;Male;345;2023-04-09;Experian;60.29;77.68;High
C1819;2012-02-20;Male;335;2023-04-24;Equifax;80.17;65.97;Medium
C1819;2012-02-20;Male;335;2023-04-24;Equifax;80.17;16.07;Low
C1820;2014-09-22;Female;497;2023-02-14;Equifax;25.37;8.16;High
C1820;2014-09-22;Female;497;2023-02-14;Equifax;25.37;88.32;Medium
C1821;1973-04-29;Female;753;2023-04-08;TransUnion;46.88;31.82;High
C1821;1973-04-29;Female;753;2023-04-08;TransUnion;46.88;71.50;Medium
C1822;1986-08-15;Female;307;2023-07-03;Equifax;76.28;99.85;Medium
C1822;1986-08-15;Female;307;2023-07-03;Equifax;76.28;61.22;Medium
C1823;1977-08-25;Female;755;2023-08-03;Equifax;46.45;57.08;Medium
C1823;1977-08-25;Female;755;2023-08-03;Equifax;46.45;38.73;Low
C1824;1996-01-12;Female;418;2023-07-12;TransUnion;32.50;70.19;High
C1824;1996-01-12;Female;418;2023-07-12;TransUnion;32.50;45.33;Medium
C1825;2011-06-07;Male;763;2023-02-14;Experian;6.95;80.60;High
C1825;2011-06-07;Male;763;2023-02-14;Experian;6.95;74.54;Low
C1826;1980-07-09;Male;365;2023-05-14;Equifax;21.47;24.28;Low
C1826;1980-07-09;Male;365;2023-05-14;Equifax;21.47;67.80;High
C1827;1994-02-15;Male;736;2023-04-01;TransUnion;52.33;11.75;High
C1827;1994-02-15;Male;736;2023-04-01;TransUnion;52.33;65.76;Low
C1828;2000-06-29;Female;470;2023-10-22;Experian;8.15;9.20;High
C1828;2000-06-29;Female;470;2023-10-22;Experian;8.15;5.59;Medium
C1829;1978-03-29;Female;380;2023-06-19;TransUnion;88.57;18.46;Low
C1829;1978-03-29;Female;380;2023-06-19;TransUnion;88.57;71.55;Low
C1830;1997-07-09;Male;463;2023-07-13;TransUnion;18.72;73.14;Low
C1830;1997-07-09;Male;463;2023-07-13;TransUnion;18.72;28.60;Medium
C1831;2005-01-01;Female;719;2023-03-09;Equifax;58.35;89.72;Medium
C1831;2005-01-01;Female;719;2023-03-09;Equifax;58.35;19.30;High
C1832;1973-09-30;Female;475;2023-08-26;Experian;46.59;5.32;Low
C1832;1973-09-30;Female;475;2023-08-26;Experian;46.59;68.84;High
C1833;2009-01-29;Male;689;2023-12-26;TransUnion;5.90;3.43;Low
C1833;2009-01-29;Male;689;2023-12-26;TransUnion;5.90;86.13;Medium
C1834;2010-09-06;Female;803;2023-05-18;Experian;51.00;30.77;Low
C1834;2010-09-06;Female;803;2023-05-18;Experian;51.00;31.62;Low
C1835;2006-04-08;Female;528;2023-05-18;Equifax;4.17;4.49;Medium
C1835;2006-04-08;Female;528;2023-05-18;Equifax;4.17;69.29;High
C1836;1993-05-10;Female;480;2023-06-30;Equifax;88.24;5.54;High
C1836;1993-05-10;Female;480;2023-06-30;Equifax;88.24;12.10;High
C1837;2010-05-29;Female;533;2023-03-06;Equifax;49.15;97.32;Low
C1837;2010-05-29;Female;533;2023-03-06;Equifax;49.15;21.52;Low
C1838;1970-11-23;Male;786;2023-10-12;Experian;81.58;72.07;High
C1838;1970-11-23;Male;786;2023-10-12;Experian;81.58;59.19;Medium
C1839;1963-05-25;Male;732;2023-03-15;Equifax;59.56;7.66;Medium
C1839;1963-05-25;Male;732;2023-03-15;Equifax;59.56;84.98;High
C1840;1992-05-17;Male;492;2023-10-06;TransUnion;50.28;14.33;Low
C1840;1992-05-17;Male;492;2023-10-06;TransUnion;50.28;52.19;High
C1841;1994-04-17;Male;566;2023-09-27;Experian;0.73;39.89;High
C1841;1994-04-17;Male;566;2023-09-27;Experian;0.73;80.92;Low
C1842;1967-07-10;Female;468;2023-07-04;Equifax;47.20;64.32;High
C1842;1967-07-10;Female;468;2023-07-04;Equifax;47.20;4.02;Low
C1843;1964-06-22;Male;740;2023-06-03;TransUnion;22.32;61.02;Medium
C1843;1964-06-22;Male;740;2023-06-03;TransUnion;22.32;44.54;Medium
C1844;2005-04-28;Female;375;2023-12-09;Experian;53.36;55.09;Low
C1844;2005-04-28;Female;375;2023-12-09;Experian;53.36;44.58;Medium
C1845;1960-08-31;Male;366;2023-10-27;TransUnion;23.64;18.85;High
C1845;1960-08-31;Male;366;2023-10-27;TransUnion;23.64;4.27;Medium
C1846;1994-04-23;Female;342;2023-08-08;TransUnion;6.03;4.10;Low
C1846;1994-04-23;Female;342;2023-08-08;TransUnion;6.03;54.57;Low
C1847;2003-09-05;Female;306;2023-11-10;Experian;64.61;19.20;High
C1847;2003-09-05;Female;306;2023-11-10;Experian;64.61;50.51;Medium
C1848;2009-01-17;Male;747;2023-11-28;Experian;73.19;25.30;Low
C1848;2009-01-17;Male;747;2023-11-28;Experian;73.19;67.40;High
C1849;1966-08-02;Female;708;2023-04-09;Experian;70.99;28.31;Low
C1849;1966-08-02;Female;708;2023-04-09;Experian;70.99;5.25;High
C1850;1984-01-05;Female;623;2023-07-26;Experian;59.96;36.69;Low
C1850;1984-01-05;Female;623;2023-07-26;Experian;59.96;45.08;High
C1851;2005-09-16;Male;361;2023-07-24;Equifax;56.48;41.95;Medium
C1851;2005-09-16;Male;361;2023-07-24;Equifax;56.48;93.73;Low
C1852;2011-07-30;Male;715;2023-11-22;Experian;26.10;7.62;Medium
C1852;2011-07-30;Male;715;2023-11-22;Experian;26.10;39.00;High
C1853;2004-08-27;Female;780;2023-06-27;TransUnion;56.66;78.84;Low
C1853;2004-08-27;Female;780;2023-06-27;TransUnion;56.66;87.61;High
C1854;2004-03-31;Male;682;2023-08-02;TransUnion;41.01;55.59;Medium
C1854;2004-03-31;Male;682;2023-08-02;TransUnion;41.01;1.42;Low
